name,place_id,opening_hours,photos,rating,user_ratings_total,geometry,price_level,types,price_range
buspark,ChIJzeCxsigZ6zkRCq5dubZGjew,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112712838134008748069"">Dr Vishal Ranjan</a>'], 'photo_reference': 'AeeoHcKI31wcYp8Py8DdUsjigeWcZysTRF80eAkX9wSx2CHNN9fFmytTA2hVg-PvqGQcxRF9gHh3cIHFtwAPyKdAmDjPM6B-wBN84ra1VDf6Gsg1CMag2Sc-48C1rEFJDaK0ufvFFx2bbu_Jl07P5_-SYGDaFaCjZ11npj0-Duauz55sK3NKMZMXh91s6I5DthlFNcqp03ZBR8ioz9WQOnSkXYHMBBio4gmzHZP4JrOX6031PsFO3EMnpmhs76J-XTknyMd47AMMxzXdTFvEujkBudTKbIuSx9dsdkQv2F3_S2MjmZ8vP30gpT_QxtdMEePQqlGk6T1qmEItm8cjgq_456OQCXfBkE9ZaWyfgWP7WKhYtMUWg1H2DzucVqbmK7DWZO1EXhvPVrcK3U8Ee1OHVrhsaG1KsPvxJeV5U4dx2qaPqDldnQyjr9FwNLfqwujB0oWV4I7y6jSQ17h18VLsCGKFcMTsjhd-pZd5zimeGEQ1WCAR7DRvCDckCkFWEXiD3LsCHarYBAyhCzHm_PzUnj2_MmVqBu3yCB_FUNWcH1L317RDWVL6JQashiaYogP0ERvS3bwPakkHCCoxlbqf7rdAphDejiNTViKoQ89OmxsF2p1PCB3wqJOPGir7t8KGCydOhw', 'width': 4208}]",4.1,255.0,"{'location': {'lat': 27.7349411, 'lng': 85.3110095}, 'viewport': {'northeast': {'lat': 27.7362900802915, 'lng': 85.31235848029151}, 'southwest': {'lat': 27.7335921197085, 'lng': 85.30966051970849}}}",,"['indian', 'coffee', 'thakali', 'momo', 'pizza', 'noodles']",Mid (Rs. 301–700)
Gupta pani puri chat house and fast food ( गुप्ता पानी पुरी और चाट हाउस ),ChIJjUsucgAZ6zkRXhNRwQNx64o,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111465135178658333841"">satyendra kumar</a>'], 'photo_reference': 'AeeoHcKeV4NaJX2U6rMwZN6dE2ZtcRjctz2NRQ5h6X241nRzxPc1M5JdnqWyUipWt9extVs1z1fasSHRCp2lorbS8Lgd7X7Zu1Z-Gsjj5m3TPc0cQAmjC3GQy50cSP-DKu9tpGDpsiiTvq0zyEgnVy5E1ktLy2jf4ytLn0FyvDCGb0H14k9ndoZLYp4ydFu-pql78HwNuymWF9pDqLAuTJPemWKMFCi2VvwehCXho9G-yB4RvlVYvffL896vPZeorvfOPDMSzUvUw8dpiAQ3WaZqGA4uxNAoUxfDIAmgeeSlz5ng-L_f7rmiOUWDqkSnAJ4PohtP8vgQdYnwINZBjbYDk0Wv9XKAy1z51ocBrafuYNH_mcpt8TpzENTEvk0trfK5_H-4mB_nLioMhs9KMMD1b7X2lIWsFzEh4sipiAKkEzgsZaJLVMLDRwsxM9bpFbfEqAcOM5tMFwUKXQUOa5XoC_mO7D4qEX8WRSOfA-di5x7UyWmBN1UD9PXEzDs0ZaYC3SpsWgl4yrz-Lx1H_PhtjTpSrv_1PwKeMHQ6m2Av7_-CxFEbSbOszKSK5QCz4uep5C6VS3PDTrAbVnFs0v5RymdON8SUnwzjBO0eHTxP2Fj_CXW-HawzlKam337K-VFFNdndm7AMVYtVEj7cDCGjo-gQOyY', 'width': 1840}]",,,"{'location': {'lat': 27.7353289, 'lng': 85.30898739999999}, 'viewport': {'northeast': {'lat': 27.73663658029151, 'lng': 85.31032833029151}, 'southwest': {'lat': 27.7339386197085, 'lng': 85.30763036970849}}}",,"['indian', 'coffee', 'momo', 'sekuwa', 'pizza', 'newari', 'noodles']",Mid (Rs. 301–700)
Aakriti Khaja Ghar,ChIJJ3gJW9kY6zkR6fknZcWGzxQ,{'open_now': True},,,,"{'location': {'lat': 27.7353038, 'lng': 85.3089541}, 'viewport': {'northeast': {'lat': 27.7366304302915, 'lng': 85.3102987302915}, 'southwest': {'lat': 27.7339324697085, 'lng': 85.3076007697085}}}",,"['pizza', 'coffee', 'burger']",Mid (Rs. 301–700)
Nil Kamal Rodhighar,ChIJ941VTdkY6zkRQgfwN98_5yQ,{'open_now': True},,,,"{'location': {'lat': 27.7343029, 'lng': 85.3091015}, 'viewport': {'northeast': {'lat': 27.7356690302915, 'lng': 85.31051713029152}, 'southwest': {'lat': 27.7329710697085, 'lng': 85.30781916970851}}}",,[],Mid (Rs. 301–700)
Mantra (Hotel & Restaurants),ChIJNb2ALKMZ6zkR2Bv5RWKqgj0,{'open_now': True},,,,"{'location': {'lat': 27.7344781, 'lng': 85.31105269999999}, 'viewport': {'northeast': {'lat': 27.73586438029151, 'lng': 85.3124028302915}, 'southwest': {'lat': 27.7331664197085, 'lng': 85.3097048697085}}}",,"['thakali', 'coffee', 'momo', 'sekuwa']",Mid (Rs. 301–700)
City Palace Tandoori Restaurant & Fast Food,ChIJ-aIUtt4Y6zkRUHwX7XUT7Is,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101940250562448851700"">adrianxy Monte</a>'], 'photo_reference': 'AeeoHcJ5JqqkilaodkG5W1KLZUiZvpHr5Sh5URi9b3WRsmf0OMjePoSdZln_HVuTiVoJfYMBTz2BREkywdiLf3OxRG_zr3gtq3W0_-qTNMLFx9Jsiwe4QA5xzmngkXJXJQe9IJUzybc_wDZpPEtrNJqb5xGmkbN8ZShAgf2WAqZlLH9J3LDsupyvrIecvboTdFxlB4oN0EZ-Vj3RA5a9pBIffJtGcxvvS8jrmKDnbgPS1RMsVd1NME-YWoj8OXlpMoAAATW3ykYiLgl2vICMuua7LNG4fRk2JXz8GKWxj66piEwNBUG_FAaQDXsIGVe51lYtm4K9s00WLZ2T2LDNSVCtYJXv4SAZbNIaZoH0MUIHlxCEiUSbEwpeIBOHMnaISOje8zehUVdp8jFugiLyAPUZOV9eqS2MHMZMwoasakoTIqBPRGEx9R8GFAFKxrSMEKS5SuHrNvkawQgI6WEEqcGXQOCayfkxAClt9nMKtJbaJNegkvO9fzaBaKa7JKF2ws3nyrQrKrp8bDZVqFo26xfhKY6doN0DRErl1rZt2dgYCBpuHb2S7VUTtObVZyKhYieII5FIZrbk5_nYY99ZNUz7w4chu6G5Njk1RSEEvDFMDFTPncBVNbYodKP8MFapr7AYQ3hvig', 'width': 3000}]",3.8,26.0,"{'location': {'lat': 27.734434, 'lng': 85.311151}, 'viewport': {'northeast': {'lat': 27.73584118029151, 'lng': 85.3125017802915}, 'southwest': {'lat': 27.7331432197085, 'lng': 85.30980381970849}}}",,"['indian', 'coffee', 'thakali', 'sekuwa', 'pizza', 'newari', 'noodles']",Mid (Rs. 301–700)
Famous sekuwa and Momo Ghar,ChIJxXS9iNQZ6zkRpocsTIiQFjI,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105741729517229189176"">Famous sekuwa and Momo Ghar</a>'], 'photo_reference': 'AeeoHcLhW9b1cTnUaOfG7bplE_EMXQKISnVUqFgU_SghpZ7NbxnJZkzTt19qZVNtgK6eKd3VCZH1DJwi8fDwQyeR-3Y23dg9zAOMTiVf1B9fpBCe8sN1XqWNL48DrM5EHVT0OzqYIJLp_l9whF0fwqNaGGI0u2uIJpX1XoiCAWwzNuIdmYLKwOV5RR9pKQo5n6zbqDY17DjQ-EJPQ2tq8bnq1lPlS4OlvHwIRYnnETmwlz616Sh7Nc229-QJ6hDdQdSjK-0V9jsMYeOb572OcPpVwNeQuLcs4JUXLsPG0fX1_771zbLFuW9fgyUvHEs6qwWGr0fA6HzxLzo', 'width': 720}]",3.6,5.0,"{'location': {'lat': 27.7340591, 'lng': 85.3092248}, 'viewport': {'northeast': {'lat': 27.7354159302915, 'lng': 85.3106195302915}, 'southwest': {'lat': 27.7327179697085, 'lng': 85.3079215697085}}}",,"['indian', 'coffee', 'thakali', 'momo', 'sekuwa', 'pizza', 'newari', 'noodles']",Mid (Rs. 301–700)
Gaunbesi Sekuwa,ChIJS9vGXdkY6zkRN6Lhjm7f0-E,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109271258418809783112"">BIKASH MAGAR</a>'], 'photo_reference': 'AeeoHcJZJlqhyHr6CZOTXLtS6lk1N2Yswc-nGI7wiMbuEokBVjjcxY53kWYpmE7KlS91R6gnszj5A4UGIuIB3I3Ri9R5ilzjFAWyKQOxZ1cSz2dLyk5Trd6Kc8LwAKHOm2eqwssc403uem12S6W88ZP06Q0wov_s7ICtOYoTdyah9RMucFmLWIIVHU-HBwIekaBf5QjWs-9qKUZ23eA05v1o74Pealxxk9bd7gahjasAqfTdBXrIVTFITNos7xQ4O2VkAV9L4QxfeRD1mDricmq8i5zqiZWuKi9nFIrrVW1UeEyR0G6xVo2GEmtwoJZWquLSIGdJChLqtVM7rFHCWTfH3xNDKTvIgkdhZ3fY_uPMIe46rjmstY_gUR-kTNvQBowGgJGnBZqAV1s7zZ7AIYRMg4ss9snlFOfwUMKejafs40MPCMytx8EJZWRKnyN1TlO2b3OdCCgv9yPfNGTV994YGx4QrEZrmXnLYWragFiXHhzdyTPCMk2mfEtgbjVBvLBMQ32LlTVvP5Tu52FDo7WpvB8YzqdJhgaEAko-8LUMZv3v-5gMeMfayC8NbwU6UpHZrZzzszQimhjinysocu0uE_hR2QflR5CSAcusLie_HP2Gcsa5CfWS0ovlLlrEmdjOXDmcRwuS', 'width': 2560}]",4.3,6.0,"{'location': {'lat': 27.7355996, 'lng': 85.30884460000001}, 'viewport': {'northeast': {'lat': 27.7369466802915, 'lng': 85.3101651802915}, 'southwest': {'lat': 27.7342487197085, 'lng': 85.3074672197085}}}",,"['indian', 'coffee', 'burger', 'sekuwa']",Mid (Rs. 301–700)
Purba paschim restaurant,ChIJKfvaCAAZ6zkR3rZ1cwJol6E,,,5.0,3.0,"{'location': {'lat': 27.7338386, 'lng': 85.3103912}, 'viewport': {'northeast': {'lat': 27.73521313029151, 'lng': 85.31174808029151}, 'southwest': {'lat': 27.7325151697085, 'lng': 85.30905011970849}}}",,[],Mid (Rs. 301–700)
Dang pokhara khaja ghar,ChIJuZH8yN4Y6zkRp-Ibbtkli9k,{'open_now': True},"[{'height': 726, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111444404001555689762"">Dang pokhara khaja ghar</a>'], 'photo_reference': 'AeeoHcKkBy1plEZmxJ0R395T0s50Zjv6CZmTABSWtg4-gR_tczpcUGfGMjdaJ_d0AH2d4lGUUlONE-9dsQ37D0xusqZJNM-FIsDn9159bNsrFykRlsdxFC7welhBuf3bJ8jbeEmNCZYBkZJR4akbiryu1o_tM-otyY-kRB9RCpmSYLAuh0wVUDOkK_xtTcSUrQpw4vwINTHb4CpGeQVFzdrAdORl9hO3sO5aVFaKlO2Ptg2U4Za7ehzFNi-ScfSi_RcmqtO3KtufZpCGu_f2XNfJGs7e5oiMLxufUIooJjMgYQTK6NfMqfHdtEwjcx7dewli-Im64-JMSGI', 'width': 1290}]",4.5,4.0,"{'location': {'lat': 27.733758, 'lng': 85.309939}, 'viewport': {'northeast': {'lat': 27.73511003029151, 'lng': 85.3112775302915}, 'southwest': {'lat': 27.7324120697085, 'lng': 85.30857956970848}}}",,"['indian', 'thakali', 'burger', 'pizza', 'noodles']",Mid (Rs. 301–700)
गुप्ता पानी पुरी मिलन टोल (सत्येन्द्र गुप्ता),ChIJDaqNNgAZ6zkRcgKLhSVqThg,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111465135178658333841"">satyendra kumar</a>'], 'photo_reference': 'AeeoHcIE0qDDT3owaOzI6ydBC2ZD_v2eutIA5PLszZxHHB8X3KNR25AMAdOn4JUCsO5kpbL9H-5LekLdorA2MvKOm28Fz5vl15iQXDGx3ub2Zi3-EQGwllairuabFOkQerozPeP4N-5F9v3ShTpg5t1RkTKBa1dxyhrWISEBLbjkZPQTn1P1XIF9Qo3iJSv9zP06gWJ5GkANOVEjjR9Texp1YtTuHR_B0vLHCWzJ3rPmzgKI91xKtuvQap2gkGNNQEzy1hLHJNUGF1B_V--IOuOMW1jdV6_bImerDxxLjhov0olbK_0X_6mkgCN_B8HsRNnNGrbN8NRrrkVfrQEbvIMdiUC4laqdkHTAKNoZsqVQSrvu0jlK-g6RBXxAu-PBLiGsS3pPOCl1G9v2j8zw_tcBZRJQsye0FgBI_8YSwfOvyZ-JYHYV16637SqZXcAzqoA8QqdvJY5aBIXaw0I-JuIoCSB-sEVOzycMYuoRoeepsNCb0MeWS7ZtC4nz2FvC-EbY76COGcaYj_jSv7V0OJYAyhy_ext7UdVgxyZsPPfqTOYNcUxhzaZBExeyuUuZf-Fy5IrpnRAvu3g1FfMxnztBTjk6STMvMJJ1dJ-jjkH4OB5Oxn1iSTPCgD4ztdARKJ1qfBNI1g', 'width': 1840}]",1.0,1.0,"{'location': {'lat': 27.7356977, 'lng': 85.3088451}, 'viewport': {'northeast': {'lat': 27.7370735802915, 'lng': 85.3101891802915}, 'southwest': {'lat': 27.7343756197085, 'lng': 85.3074912197085}}}",,"['newari', 'thakali']",Mid (Rs. 301–700)
Charchit Khaja Ghar Gorkhali,ChIJqTYdktMZ6zkRA7QEiT2iO9U,,,,,"{'location': {'lat': 27.7355234, 'lng': 85.30870399999999}, 'viewport': {'northeast': {'lat': 27.7368770802915, 'lng': 85.3100939802915}, 'southwest': {'lat': 27.7341791197085, 'lng': 85.30739601970849}}}",,[],Mid (Rs. 301–700)
Lasakush Newa Khaja Ghar,ChIJVZxJH9kY6zkR6yg1NLif1Sc,{'open_now': True},,3.7,6.0,"{'location': {'lat': 27.7360782, 'lng': 85.3107855}, 'viewport': {'northeast': {'lat': 27.7374191802915, 'lng': 85.3121428302915}, 'southwest': {'lat': 27.7347212197085, 'lng': 85.3094448697085}}}",,"['indian', 'coffee', 'thakali', 'momo', 'burger', 'pizza', 'newari', 'noodles']",Mid (Rs. 301–700)
Perfect Restaurant & Thakali Bhansaghar,ChIJg2PwqGYZ6zkR8u-c734aYio,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117106753351991864848"">Surya Bikram Kunwar</a>'], 'photo_reference': 'AeeoHcJvaIPTzxNvIXsh2IXRjkbO5b1qUyyVG1sq0wbHylB2avXSvZmG3LTk2nzj7_nbH1DECXoPyshYefhbSVNCJ8cyFyfojkESa9LmzZ6DrnKQHXykmHZITdaSxbBI1f8ZMMo-M3iZwt-ZxzuD8gunZe7ep5-BN4uhjRP8y-C50nZ3te0zvAwJER8-_7xW36cjShdiZWR5ViAUHAybv7rbBd_PXk4C62yVlYSzolb0aL_eJSbE1mFnjOh6Q0h6vQAf2j8Vtw-0wB8weumH24MsYVz4Xp2RUiLj7Kb6YXj-gz6rUlsbod24FEVdQam3momY9rLNS6cMoyj1t2nnWzDQYWJ9vjSfUCO6RdGGK5_xACiM6oS0i-3XiOeq5HOrFHq7YyKTytfc48_R2qIsRsdu79n_scGVs-KGtBtOUTQZrOcoLwPpx_eSV7xPKImVlpLGV90_Ck-KUd7u9hgn_-j9lfPv7DYV_g6QnqWksDRJQBOs4xfQm1SGDAt3KBARjiwTHZgO1eAuzOHoH-OmyNRUJvkm_7Y4KOcQdZJKtlbikiPbsRdXmMF1jL_B17ONI22IOY07XL4qLO0Pz1csv930_h_utBHEOrI8njc9UVY_bqunM7J_AUTq_znarmj7anVe54eMzFM5', 'width': 3840}]",3.8,4.0,"{'location': {'lat': 27.7347835, 'lng': 85.3085596}, 'viewport': {'northeast': {'lat': 27.7361943802915, 'lng': 85.30992448029151}, 'southwest': {'lat': 27.73349641970849, 'lng': 85.3072265197085}}}",,"['indian', 'coffee', 'thakali', 'momo', 'burger', 'pizza', 'newari', 'noodles']",Mid (Rs. 301–700)
Aryan Sweets & Chat Center,ChIJneOxHtkY6zkR6G7Lzz_WWS0,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115699603901670402700"">badri thapa</a>'], 'photo_reference': 'AeeoHcIdpfd-0CXTUi6ToTZFnI3roNruKjiO4086RFmKA99yv_7drcbrqQz5OU0_e7s_VhWHVS9-lq_J3vTPCWUPvL_HCo6Pa4dsVlN7D3gaPkQ2C3J4A_C9VFCkAMp0AO3nRJ9pp3TbjIlKpIWtmWg8oDB2gpMCb_56-Qp1-d5KpD_wscNQf28VF9JzXU3IdT1tSVF_i8pThKm2GH-ISJJX4VEA4gXkZXS3QSO_Fk3_v3bXL5PAsiUZhPX3kW2qRUiNCRxjei2VttQIUYyhz7WGxxxBZL0Qznoo3ZbqLgBYm2BEc9TKPKKyoGDa1KCGffFnuPzOzQkuDo7Xq-6IP8vzsSgU3lBXOqhZGxmFEJFwhchYOe8Bd7wk8AZT2AqK-OxP-LFLDWQwN-A4aWxto_1I6jXqfvNfu1rayKd6YG39nltgQeDwfuHYlzUY4ok4QfX6CxXXehbE5UyGdYOoS9T8jLP0663aMCcR_5OUYojJAVHCpdXECW1O8qZ0eLEOftyUJs4veyZiE2QbgI9eSWLsiDnfZykt-Bf_txZmLPmjDCTeY5nSjZs07yd2fVBsAnHFqAxr04Z6t5llcWJTg76-97gV3E4UgPaa5FfIPXR5dFA2tPMUxcQKSjGSu9ZBcCVMpWk1HQ', 'width': 4128}]",3.1,7.0,"{'location': {'lat': 27.7361371, 'lng': 85.3106952}, 'viewport': {'northeast': {'lat': 27.7374626302915, 'lng': 85.3120797302915}, 'southwest': {'lat': 27.7347646697085, 'lng': 85.3093817697085}}}",,[],Mid (Rs. 301–700)
Gaun besi mithho chowmein pauchha etaa,ChIJUzJwEwAZ6zkRT6_hntTRDFU,,,,,"{'location': {'lat': 27.735832, 'lng': 85.30888}, 'viewport': {'northeast': {'lat': 27.7371465802915, 'lng': 85.3102345802915}, 'southwest': {'lat': 27.73444861970849, 'lng': 85.3075366197085}}}",,"['indian', 'momo', 'pizza', 'newari', 'noodles']",Mid (Rs. 301–700)
Hotel Kaski and Parbat Giri Thakalis resturenta,ChIJkbppVtkY6zkRv0MvkQybIcM,{'open_now': True},,4.0,1.0,"{'location': {'lat': 27.734728, 'lng': 85.30856}, 'viewport': {'northeast': {'lat': 27.7361652302915, 'lng': 85.30993168029151}, 'southwest': {'lat': 27.73346726970849, 'lng': 85.30723371970849}}}",,"['indian', 'thakali', 'momo', 'sekuwa']",Mid (Rs. 301–700)
Lumbini Bishram Ghar and Resturant,ChIJ9yR-WNkY6zkRzwBorSOmsuY,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100420051391048537084"">AMAN KISHEN LALL</a>'], 'photo_reference': 'AeeoHcId782N4rhAij18uH0Luwl-VcUQpUepDNYeJ_I3kMBxduHAJiWfD7PsCB9WrNCAXfIFGr4F_MQwzuv1nPo7557MYGDTYf8zwkG_0lxP5MdMHxEyOaeAWJaRulSXyuA4_PoyEqAEcs2ZRHjR45hU2EHEb1Uf1mlC1CHSdSXkGxaBSKnCeX14nYgbUSYaWQHnkAvfk6Qk7k63gGjJmKOnTRC7SeiGEfi3MJqrtQ31S1E9KxCu9C61d4ndUyuZo1Rnsz6m_1TwCCe1nC8BFrAkCizNje-u9ihFGw69_y6gaiuO8P0hi09GSThI2SElD9T9312rVYII_irClVREByl7ON5z4tEeWp4ATm2fcWiW6wvl9PS-nhyIuELKDTVTwih6BkDaQLtS3lXu7-r-s_JLu-t9QHUZntapdeTaKtNPoL1B4Ucx6vXOqSahI0j_V0D0lNJPsy7_GPctAiRYwjiGDk0FrCZEt5f7WJ_mYj5_x2UkFxgy3Y-rQUuJhdMlegQsif1XvXF5UPgWLoOwe4Rc2RQMS8zaURy7Lc4kLhIgnuIk5YyknWv1MwhNQNiQiyFeFGeP7ahOFH1Gj9KpISl7z83G387Ooq7IU1eV2IR0BLsLrE9h7c-jHusGgjvwprrY', 'width': 4608}]",3.3,16.0,"{'location': {'lat': 27.7353633, 'lng': 85.3085223}, 'viewport': {'northeast': {'lat': 27.7366707302915, 'lng': 85.30987148029153}, 'southwest': {'lat': 27.7339727697085, 'lng': 85.30717351970851}}}",,['momo'],Mid (Rs. 301–700)
New Rapti tandoori kitchen and Swargadwari Thakalis,ChIJv1ExrN4Y6zkRdOb27ih_2co,{'open_now': True},,4.0,1.0,"{'location': {'lat': 27.733992, 'lng': 85.308914}, 'viewport': {'northeast': {'lat': 27.7352883802915, 'lng': 85.3102576802915}, 'southwest': {'lat': 27.7325904197085, 'lng': 85.30755971970848}}}",,"['thakali', 'coffee', 'momo', 'noodles']",Mid (Rs. 301–700)
Hotel New Basuki P(LTD),ChIJZeyaz9gY6zkR5pDz1IrRyNk,{'open_now': True},"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104200133819346543762"">Hotel New Basuki P(LTD)</a>'], 'photo_reference': 'AeeoHcJ2zWsfXwSwJmRlWpxS11BzxnUGktJdH0Xe8mVdxI7sG8TBQs-JVkVUknmxoYh3INZkJNRW5TBWgjSctsPv7ZMAW7wcGP-OibfqSrxxYYBwJla1UwV0-WvNeWuxH8n86U7WFoUHY3kG38oD2JPYxk48g_VuvTlBRdJFiCCuJpFDjDy6j7Yn7kZxJBCVUlvRA6_84JG4W0wFF-sIlHXvno51mlHFSQlLx1VnyuyJgDlbhkpMDJWPBLvFy3Iw0sx_GxiBWnrkXGdZbUkZppTy56n7SVc6LRZPKsQmsQvY9FAtFCjDY08LD6DZuvQ7SOyHUMOIZ3PluS8', 'width': 1536}]",3.9,10.0,"{'location': {'lat': 27.7350947, 'lng': 85.31157379999999}, 'viewport': {'northeast': {'lat': 27.7363653302915, 'lng': 85.3129250802915}, 'southwest': {'lat': 27.7336673697085, 'lng': 85.31022711970849}}}",,"['indian', 'pizza', 'coffee', 'noodles']",Mid (Rs. 301–700)
Sushila Sangita Restaurant,ChIJpVQsYwAZ6zkRnCfBxcPcDcI,{'open_now': False},,4.3,3.0,"{'location': {'lat': 27.7363046, 'lng': 85.31053179999999}, 'viewport': {'northeast': {'lat': 27.73769813029151, 'lng': 85.3118902302915}, 'southwest': {'lat': 27.7350001697085, 'lng': 85.30919226970849}}}",,"['pizza', 'noodles', 'momo', 'indian']",Mid (Rs. 301–700)
MONGOLIAN FOOD LAND & FEMILY RESTRUNT,ChIJG3ItZ9kY6zkRGxWLF9kSBGw,,,3.7,6.0,"{'location': {'lat': 27.7358907, 'lng': 85.3087826}, 'viewport': {'northeast': {'lat': 27.73721983029151, 'lng': 85.31008568029151}, 'southwest': {'lat': 27.7345218697085, 'lng': 85.30738771970849}}}",,"['indian', 'coffee', 'thakali', 'momo', 'sekuwa', 'pizza', 'newari', 'burger', 'noodles']",Mid (Rs. 301–700)
Times Mo: Mo,ChIJGaAMRcwZ6zkRBv7LNsl1EYY,{'open_now': False},,,,"{'location': {'lat': 27.7362299, 'lng': 85.3107955}, 'viewport': {'northeast': {'lat': 27.73757208029151, 'lng': 85.31217383029151}, 'southwest': {'lat': 27.7348741197085, 'lng': 85.3094758697085}}}",,"['indian', 'coffee', 'thakali', 'momo', 'sekuwa', 'burger', 'newari', 'noodles']",Mid (Rs. 301–700)
Parbat Khaja Ghar,ChIJG92uctkY6zkR8jhzoDs6PAM,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100263651946704303943"">Alam Shahi</a>'], 'photo_reference': 'AeeoHcIHqRp4bI1B7N9-0zm4hgZbfAce9fMeU3zhdiKmrgMhIXcCmqZMbFvbLDFGWnRwdkTiQ6uYlmjg-9YK5v6A_Uc5rJr6FQJxkyZV-fQOluIBqDfhVCcY96g84odn-Im12luv1UhVBHTXx597P-yY0j9jNHBVW0a-Y6BjZk7GjJWJtDvEJpTewvVI-0cEhzsCdhpGVH5ea5vAvgWGgK6iQoZ9rL6VxUE3FOl4vlQmJpdoLCAZZ2pRpnevwRrHu8cR7_4Su_-ej0r8GZmHMKl5S0txvcr2u3_vaLzUICGYyyqIVugHwwFF-PUjTzEMfRQ8aNaf4z6HDWIO2HwL0RltIkCIOHRAccOKPGXyGenSeETaBkT_V6Y4zMoQTGvqTf8Y0kYMlG9uysdO3ltL-5S08PfTbz8UnIkfUp-9NLQTxrCQ4P5ZPWp5qKeUORO0nqMlgqeTiXYZH7OxeXWZruJdgbqhDvdqTeZ3nVZsxiBtZ4C29Nl1BXTFdYU0427BP1YhZQ7J7P0A34EmAzvAq7xGvh0PztAgqPSEamhxwJ56C-FmPz-CLneyh2ZJdeO_N6STYNku8y1ebMPqm4OjB4h9NkmmZh3hixUEgxVlkULxFmB-Gr4ImQ77xccRQ2J1w_fWZH9wIQ', 'width': 2250}]",,,"{'location': {'lat': 27.73654, 'lng': 85.309716}, 'viewport': {'northeast': {'lat': 27.7378868802915, 'lng': 85.3110838802915}, 'southwest': {'lat': 27.7351889197085, 'lng': 85.30838591970848}}}",,"['coffee', 'thakali', 'momo', 'burger', 'pizza']",Mid (Rs. 301–700)
Mitranagar,ChIJhX8SNAAZ6zkROFw5Zd5UFaY,,,,,"{'location': {'lat': 27.7334421, 'lng': 85.3094196}, 'viewport': {'northeast': {'lat': 27.7347912302915, 'lng': 85.31075148029151}, 'southwest': {'lat': 27.7320932697085, 'lng': 85.3080535197085}}}",,"['indian', 'coffee', 'thakali', 'momo', 'sekuwa', 'burger', 'newari', 'pizza', 'noodles']",Mid (Rs. 301–700)
New Gupta Hotel,ChIJDdX1ut4Y6zkRDO32VkQLByA,{'open_now': False},,5.0,1.0,"{'location': {'lat': 27.733457, 'lng': 85.3092499}, 'viewport': {'northeast': {'lat': 27.7348053802915, 'lng': 85.31065748029151}, 'southwest': {'lat': 27.73210741970849, 'lng': 85.30795951970849}}}",,"['thakali', 'momo', 'sekuwa', 'pizza', 'noodles']",Mid (Rs. 301–700)
